"","","Nuwara Eliya","","","2019.12.05","2","11","","","","","","","","1","2","","11 Lipakele Day Care Centre"
"","","","Nuwaraeliya","Land Slide","","","","","","","","","","","","","",""
"","","","","","2019.12.19","1","5","","","","","","","","1","1","","5 Headrest Cultural Centre"
"","දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total","","","","","11","36","0","0","0","0","0","0","0","4","11","36",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","","21","83","0","0","0","0","0","0","0","5","21","83",""
"","","කෑගල්ල","Kegalle","","2020.01.14","1","2","","","","","1","","","","","",""
"","","","","Tree fallen","","","","","","","","","","","","","",""
"","4","Nffhiy","Mawanella","","","1","2","","","","","1","","","","","",""
"සබරගමුව පලාත","","","","","2020.01.15","","","","","","","","","","","","",""
"","","Kegalle","Ruwanwella","Fire","","1","3","","","","1","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","","","","",""
"Sabaragamuwa","දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total","","","","","3","7","0","0","0","1","2","0","0","0","0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","","3","7","0","0","0","1","2","0","0","0","0","0",""
"","","මාතර","","","","","","","","","","","","","","","",""
"","5","khj;jiw","Hakmana","Tree fallen","2020.01.13","1","6","","","","","1","","","","","",""
"දකුනු පලාත     njd;","","Matara","","","","","","","","","","","","","","","",""
"khfhzk; Southern","","","","","","","","","","","","","","","","","",""
