"Central","","","","","","","","","","","","","","","",""
"","","","දැඩි වර්ෂාව","","","","","","","","","","","","",""
"","","Wilgamuwa","fLk; kio Heavy","2018.05.21","8","30","","","","","8","","","","",""
"","මාතමල්","","","","","","","","","","","","","","",""
"","7","","","","","","","","","","","","","","",""
"","","","Rain","","","","","","","","","","","","",""
"","khj;jis Matale","Pallepola","","","6","20","","","","","6","","","","",""
"","","Galewala","","","7","20","","","","","5","1","","","",""
"","","Matale","","","3","12","","","","","3","","","","",""
"","","Luggala Pallegama","","","5","20","","","","","5","","","","",""
"","","","","","4","14","","","","","3","","","","",""
"","","Dambulla","","","","","","","","","","","","","",""
"","","","High Wind","2018.06.07","2","5","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","75","278","0","0","0","0","72","1","0","0","0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","","1150","4832","1","9","0","15","535","3","1","6","50","154"
"","","","දැඩි වර්ෂාව","","","","","","","","","","","","",""
"","","Ella","","2018.05.20 /","1","5","","","","","1","","","","",""
"","","","fLk; kio Heavy","","","","","","","","","","","","",""
"","","Haliela","","2018.05.30","18","56","","","","","18","","","","",""
"","","","Rain / දැඩි සුලග","","","","","","","","","","","","",""
"","","Pasara","","","5","12","","","","","5","","","","",""
"","","","","","","","","","","","","","","","","one person deid due"
"","","Welimada","","","111","422","1","3","","","105","1","","","",""
"","","","","","","","","","","","","","","","","to Tree Fallen"
"","","","දැඩි වර්ෂාව","","","","","","","","","","","","",""
"","බදුල්ල","Haldamulla","","","24","91","","","","","24","","","","",""
"","8","","fLk; kio Heavy","","","","","","","","","","","","",""
"","gJs;is Badulla","","","","","","","","","","","","","","",""
"","","Bandarawela","Rain / දැඩි සුලග","","15","63","","1","","","15","","","","",""
"","","","fLk; fhw;W  High","2018.05.30","","","","","","","","","","","",""
"","","Uwa Paranagama","","","101","412","","","","","97","","","","",""
"","","","Wind / අකුණුගැසීම","","","","","","","","","","","","",""
"","","","kpd;dy;/ Lightning","","","","","","","","","","","","","one person deid due"
"","","Badulla","","","6","20","1","","","","6","","","","",""
"","","","","","","","","","","","","","","","","to Tree Fallen"
"","","","","","","","","","","","","","","","","Two persons deid due"
"","","Soranatota","","","7","24","2","","","","7","","","","",""
"","","","","","","","","","","","","","","","","to Tree Fallen"
"ඌව/Cth","","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","","288","1105","4","4","0","0","278","1","0","0","0","0"
"khfhzk;/","","","","","","","","","","","","","","","",""
"Uva","","","දැඩි වර්ෂාව","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","One person deid due"
"","","Badalkumbura","fLk; kio Heavy","2018.05.19","1","3","1","","","","","","","","",""
"","","","","","","","","","","","","","","","","to Tree Fallen"
"","","","Rain","","","","","","","","","","","","",""
"","","Buttala","","","1","5","","","","","1","","","","",""
"","","Monaragala","දැඩි වර්ෂාව","","3","14","","","","","3","","","","",""
"","මමොනරාගල","Siyambalanduwa","fLk; kio Heavy","","1","4","","","","","1","","","","",""
"","9
nkhdwhfiy","","Rain / දැඩි සුලග","2018.05.25 / 29","","","","","","","","","","","",""
"","","Thanamalvila","","","2","8","","","","","2","","","","",""
"","Moneragala","","fLk; fhw;W","","","","","","","","","","","","",""
"","","Medagama","","","1","5","","","","","1","","","","",""
"","","","High Wind","","","","","","","","","","","","",""
"","","Badal kumbura","","","10","36","","1","","1","6","","","","",""
